locus,concept,concept_type,ambiguity_level,query_condition,query_template_id,query,catholic_score,secular_score,catholic_alignment_score,top_descriptor,top_descriptor_group,top_descriptor_similarity,top_is_catholic,nearest_catholic_descriptor,nearest_catholic_similarity,nearest_catholic_rank,nearest_secular_descriptor,nearest_secular_similarity,nearest_secular_rank
Human Dignity and Theological Anthropology,embodiment,anthropological,high,academic,academic_3,A discussion of embodiment in human life.,0.4323143780231476,0.392970997095108,0.03934338092803957,lived bodily experience,secular,0.5564286708831787,0,bodily expression of personhood,0.542670488357544,2,lived bodily experience,0.5564286708831787,1
Human Dignity and Theological Anthropology,embodiment,anthropological,high,catholic,catholic_1,Embodiment in Catholic theology.,0.4558033287525177,0.32083406746387483,0.1349692612886429,incarnate human existence,catholic,0.5771006941795349,1,incarnate human existence,0.5771006941795349,1,lived bodily experience,0.4382895827293396,4
Human Dignity and Theological Anthropology,embodiment,anthropological,high,catholic,catholic_2,Catholic teaching on embodiment.,0.4445377469062805,0.29193808138370514,0.15259966552257537,incarnate human existence,catholic,0.5064453482627869,1,incarnate human existence,0.5064453482627869,1,lived bodily experience,0.3930080831050873,6
Human Dignity and Theological Anthropology,embodiment,anthropological,high,catholic,catholic_3,The meaning of embodiment in Christian doctrine.,0.3993170201778412,0.26165932416915894,0.13765769600868227,incarnate human existence,catholic,0.5373020172119141,1,incarnate human existence,0.5373020172119141,1,lived bodily experience,0.341887503862381,4
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,bare,bare_1,creatureliness,0.32661272287368776,0.3636887431144714,-0.03707602024078366,human finitude,secular,0.4887903034687042,0,dependence on the Creator,0.38477158546447754,2,human finitude,0.4887903034687042,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,ordinary,ordinary_1,The everyday meaning of creatureliness.,0.319335064291954,0.2879900515079498,0.0313450127840042,human finitude,secular,0.42360347509384155,0,dependence on the Creator,0.39199966192245483,2,human finitude,0.42360347509384155,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,ordinary,ordinary_2,How people experience creatureliness.,0.33720391392707827,0.32076508104801177,0.0164388328790665,human finitude,secular,0.4997957944869995,0,participation in creation,0.40169134736061096,3,human finitude,0.4997957944869995,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,ordinary,ordinary_3,How people talk about creatureliness in ordinary life.,0.27840535938739774,0.27558872997760775,0.0028166294097899947,human finitude,secular,0.40498775243759155,0,participation in creation,0.34353286027908325,2,human finitude,0.40498775243759155,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,academic,academic_1,The concept of creatureliness.,0.37346872091293337,0.32560684680938723,0.04786187410354614,human finitude,secular,0.5305666327476501,0,dependence on the Creator,0.4543231427669525,2,human finitude,0.5305666327476501,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,academic,academic_2,The meaning of creatureliness.,0.3316760092973709,0.28273396790027616,0.04894204139709474,human finitude,secular,0.437074214220047,0,dependence on the Creator,0.4311867654323578,2,human finitude,0.437074214220047,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,academic,academic_3,A discussion of creatureliness in human life.,0.33884987235069275,0.30867665112018583,0.03017322123050692,human finitude,secular,0.5252624154090881,0,participation in creation,0.4052697420120239,2,human finitude,0.5252624154090881,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,catholic,catholic_1,Creatureliness in Catholic theology.,0.35032623410224917,0.2793566703796387,0.07096956372261048,human finitude,secular,0.5138983130455017,0,participation in creation,0.40652260184288025,2,human finitude,0.5138983130455017,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,catholic,catholic_2,Catholic teaching on creatureliness.,0.37930294275283816,0.2629053682088852,0.11639757454395294,human finitude,secular,0.4829995930194855,0,dependence on the Creator,0.45251956582069397,2,human finitude,0.4829995930194855,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,catholic,catholic_3,The meaning of creatureliness in Christian doctrine.,0.3370210587978363,0.24938134253025054,0.08763971626758574,dependence on the Creator,catholic,0.421610951423645,1,dependence on the Creator,0.421610951423645,1,human finitude,0.4108009338378906,2
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,bare,bare_1,creation,0.4217334747314453,0.37111530303955076,0.05061817169189453,creative production,secular,0.574906587600708,0,divine creative act,0.5448113083839417,2,creative production,0.574906587600708,1
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,ordinary,ordinary_1,The everyday meaning of creation.,0.384622922539711,0.2848821848630905,0.09974073767662045,divine creative act,catholic,0.4935905933380127,1,divine creative act,0.4935905933380127,1,creative production,0.4174099564552307,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,ordinary,ordinary_2,How people experience creation.,0.406268435716629,0.2934249252080917,0.1128435105085373,divine creative act,catholic,0.4945095479488373,1,divine creative act,0.4945095479488373,1,creative production,0.3812260031700134,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,ordinary,ordinary_3,How people talk about creation in ordinary life.,0.3328017950057983,0.2516895979642868,0.08111219704151151,world created by God,catholic,0.4015713632106781,1,world created by God,0.4015713632106781,1,natural world,0.32488080859184265,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,academic,academic_1,The concept of creation.,0.4215845286846161,0.3038856863975525,0.11769884228706362,divine creative act,catholic,0.5995054244995117,1,divine creative act,0.5995054244995117,1,creative production,0.4454171061515808,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,academic,academic_2,The meaning of creation.,0.40429024696350097,0.267890502512455,0.13639974445104597,divine creative act,catholic,0.541637659072876,1,divine creative act,0.541637659072876,1,creative production,0.4114200174808502,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,academic,academic_3,A discussion of creation in human life.,0.3744740903377533,0.2561448127031326,0.1183292776346207,divine creative act,catholic,0.46062472462654114,1,divine creative act,0.46062472462654114,1,creative production,0.34285682439804077,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,catholic,catholic_1,Creation in Catholic theology.,0.4092699527740479,0.2296921893954277,0.17957776337862016,divine creative act,catholic,0.554452657699585,1,divine creative act,0.554452657699585,1,creative production,0.3496076762676239,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,catholic,catholic_2,Catholic teaching on creation.,0.3518809825181961,0.18988930732011794,0.16199167519807817,world created by God,catholic,0.44470471143722534,1,world created by God,0.44470471143722534,1,cosmic origin,0.29815325140953064,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,catholic,catholic_3,The meaning of creation in Christian doctrine.,0.39904485940933226,0.2223277673125267,0.17671709209680556,divine creative act,catholic,0.5346522927284241,1,divine creative act,0.5346522927284241,1,creative production,0.3375362157821655,4
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,bare,bare_1,personhood,0.380505234003067,0.40962045788764956,-0.029115223884582542,individual identity,secular,0.5672330260276794,0,unity of body and soul,0.4179151654243469,2,individual identity,0.5672330260276794,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,ordinary,ordinary_1,The everyday meaning of personhood.,0.2724756389856339,0.2870814770460129,-0.014605838060379017,individual identity,secular,0.40342360734939575,0,unity of body and soul,0.300464928150177,3,individual identity,0.40342360734939575,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,ordinary,ordinary_2,How people experience personhood.,0.29161672592163085,0.321559926867485,-0.029943200945854176,individual identity,secular,0.45183703303337097,0,spiritual subject with dignity,0.3338433802127838,3,individual identity,0.45183703303337097,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,ordinary,ordinary_3,How people talk about personhood in ordinary life.,0.2635944038629532,0.27057027220726015,-0.006975868344306968,individual identity,secular,0.3558892607688904,0,unity of body and soul,0.29412642121315,3,individual identity,0.3558892607688904,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,academic,academic_1,The concept of personhood.,0.3233558714389801,0.29920240938663484,0.024153462052345254,individual identity,secular,0.41680392622947693,0,unity of body and soul,0.35926496982574463,2,individual identity,0.41680392622947693,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,academic,academic_2,The meaning of personhood.,0.29798599481582644,0.27032790184020994,0.0276580929756165,individual identity,secular,0.38841718435287476,0,unity of body and soul,0.32354310154914856,2,individual identity,0.38841718435287476,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,academic,academic_3,A discussion of personhood in human life.,0.3021822929382324,0.23917682766914367,0.06300546526908873,unity of body and soul,catholic,0.35494479537010193,1,unity of body and soul,0.35494479537010193,1,psychological continuity,0.32239678502082825,3
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,catholic,catholic_1,Personhood in Catholic theology.,0.366018545627594,0.22362505793571472,0.1423934876918793,unity of body and soul,catholic,0.4335925877094269,1,unity of body and soul,0.4335925877094269,1,individual identity,0.30812713503837585,5
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,catholic,catholic_2,Catholic teaching on personhood.,0.33205863237380984,0.17765696495771408,0.15440166741609576,unity of body and soul,catholic,0.42005103826522827,1,unity of body and soul,0.42005103826522827,1,individual identity,0.2562122642993927,5
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,catholic,catholic_3,The meaning of personhood in Christian doctrine.,0.34052433371543883,0.20044242441654206,0.14008190929889677,image of God,catholic,0.40678688883781433,1,image of God,0.40678688883781433,1,individual identity,0.30216899514198303,5
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,bare,bare_1,conscience,0.36878158450126647,0.38416934609413145,-0.015387761592864979,inner sanctuary of moral judgment,catholic,0.5042086243629456,1,inner sanctuary of moral judgment,0.5042086243629456,1,moral intuition,0.47911152243614197,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,ordinary,ordinary_1,The everyday meaning of conscience.,0.2685860574245453,0.28353372514247893,-0.014947667717933655,inner sanctuary of moral judgment,catholic,0.3961295187473297,1,inner sanctuary of moral judgment,0.3961295187473297,1,moral intuition,0.3687478005886078,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,ordinary,ordinary_2,How people experience conscience.,0.2969791054725647,0.3380303382873535,-0.04105123281478884,inner sanctuary of moral judgment,catholic,0.4398212134838104,1,inner sanctuary of moral judgment,0.4398212134838104,1,psychological guilt,0.4255865216255188,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,ordinary,ordinary_3,How people talk about conscience in ordinary life.,0.2733920395374298,0.27814609110355376,-0.004754051566123962,inner sanctuary of moral judgment,catholic,0.389492005109787,1,inner sanctuary of moral judgment,0.389492005109787,1,moral intuition,0.3552553057670593,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,academic,academic_1,The concept of conscience.,0.33746400475502014,0.31441816985607146,0.02304583489894868,inner sanctuary of moral judgment,catholic,0.4816284775733948,1,inner sanctuary of moral judgment,0.4816284775733948,1,moral intuition,0.42978981137275696,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,academic,academic_2,The meaning of conscience.,0.2656259059906006,0.24350577890872954,0.022120127081871055,inner sanctuary of moral judgment,catholic,0.3876516819000244,1,inner sanctuary of moral judgment,0.3876516819000244,1,moral intuition,0.32157665491104126,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,academic,academic_3,A discussion of conscience in human life.,0.32939929962158204,0.26193946301937104,0.067459836602211,inner sanctuary of moral judgment,catholic,0.4429291784763336,1,inner sanctuary of moral judgment,0.4429291784763336,1,moral intuition,0.36017027497291565,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,catholic,catholic_1,Conscience in Catholic theology.,0.30751653015613556,0.23885697424411773,0.06865955591201783,inner sanctuary of moral judgment,catholic,0.4124801456928253,1,inner sanctuary of moral judgment,0.4124801456928253,1,moral intuition,0.3520241975784302,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,catholic,catholic_2,Catholic teaching on conscience.,0.27180653512477876,0.19893929362297058,0.07286724150180818,inner sanctuary of moral judgment,catholic,0.3449614644050598,1,inner sanctuary of moral judgment,0.3449614644050598,1,moral intuition,0.2989974021911621,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,catholic,catholic_3,The meaning of conscience in Christian doctrine.,0.27760970294475557,0.21042896062135696,0.0671807423233986,inner sanctuary of moral judgment,catholic,0.36453160643577576,1,inner sanctuary of moral judgment,0.36453160643577576,1,moral intuition,0.30011889338493347,3
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,bare,bare_1,free will,0.3839162766933441,0.42411893606185913,-0.040202659368515026,personal choice,secular,0.49651038646698,0,freedom ordered to the good,0.45932671427726746,2,personal choice,0.49651038646698,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,ordinary,ordinary_1,The everyday meaning of free will.,0.2610287696123123,0.29354647397994993,-0.03251770436763762,philosophical determinism problem,secular,0.33535388112068176,0,capacity for responsible choice,0.334097295999527,2,philosophical determinism problem,0.33535388112068176,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,ordinary,ordinary_2,How people experience free will.,0.28992862403392794,0.3210892200469971,-0.03116059601306914,philosophical determinism problem,secular,0.3753921687602997,0,capacity for responsible choice,0.3718664348125458,2,philosophical determinism problem,0.3753921687602997,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,ordinary,ordinary_3,How people talk about free will in ordinary life.,0.2579301744699478,0.28892085552215574,-0.030990681052207925,philosophical determinism problem,secular,0.37106168270111084,0,capacity for responsible choice,0.32086700201034546,2,philosophical determinism problem,0.37106168270111084,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,academic,academic_1,The concept of free will.,0.2905318528413773,0.3234323084354401,-0.032900455594062794,philosophical determinism problem,secular,0.4175971746444702,0,capacity for responsible choice,0.36071547865867615,2,philosophical determinism problem,0.4175971746444702,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,academic,academic_2,The meaning of free will.,0.27933443784713746,0.2729728490114212,0.0063615888357162476,freedom ordered to the good,catholic,0.3600466847419739,1,freedom ordered to the good,0.3600466847419739,1,philosophical determinism problem,0.34955841302871704,2
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,academic,academic_3,A discussion of free will in human life.,0.3249440401792526,0.3202379643917084,0.004706075787544228,philosophical determinism problem,secular,0.4380774199962616,0,human participation in love,0.3604627251625061,2,philosophical determinism problem,0.4380774199962616,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,catholic,catholic_1,Free will in Catholic theology.,0.2937025874853134,0.27823853492736816,0.015464052557945251,moral agency before God,catholic,0.3514001965522766,1,moral agency before God,0.3514001965522766,1,philosophical determinism problem,0.32985126972198486,3
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,catholic,catholic_2,Catholic teaching on free will.,0.26097812652587893,0.2211247593164444,0.039853367209434526,capacity for responsible choice,catholic,0.3129004240036011,1,capacity for responsible choice,0.3129004240036011,1,philosophical determinism problem,0.27682775259017944,4
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,catholic,catholic_3,The meaning of free will in Christian doctrine.,0.2626479208469391,0.22502951323986053,0.037618407607078574,moral agency before God,catholic,0.32111847400665283,1,moral agency before God,0.32111847400665283,1,philosophical determinism problem,0.30947333574295044,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,bare,bare_1,vocation,0.3884418845176697,0.43877939581871034,-0.05033751130104064,profession,secular,0.5277208089828491,0,call from God,0.45772984623908997,4,profession,0.5277208089828491,1
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,ordinary,ordinary_1,The everyday meaning of vocation.,0.2725329101085663,0.2900842785835266,-0.017551368474960305,personal calling,secular,0.33209189772605896,0,universal call to holiness,0.32580268383026123,2,personal calling,0.33209189772605896,1
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,ordinary,ordinary_2,How people experience vocation.,0.361107212305069,0.2965353786945343,0.0645718336105347,call from God,catholic,0.39459967613220215,1,call from God,0.39459967613220215,1,personal calling,0.360250324010849,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,ordinary,ordinary_3,How people talk about vocation in ordinary life.,0.27762410044670105,0.3019368648529053,-0.024312764406204224,personal calling,secular,0.3504169285297394,0,universal call to holiness,0.31079787015914917,4,personal calling,0.3504169285297394,1
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,academic,academic_1,The concept of vocation.,0.3593993842601776,0.32086694836616514,0.03853243589401245,universal call to holiness,catholic,0.41304901242256165,1,universal call to holiness,0.41304901242256165,1,occupational choice,0.36646750569343567,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,academic,academic_2,The meaning of vocation.,0.295173254609108,0.2522521138191223,0.04292114078998566,call from God,catholic,0.3527151346206665,1,call from God,0.3527151346206665,1,occupational choice,0.30080458521842957,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,academic,academic_3,A discussion of vocation in human life.,0.351204115152359,0.3007495880126953,0.050454527139663696,universal call to holiness,catholic,0.40475791692733765,1,universal call to holiness,0.40475791692733765,1,personal calling,0.3321463465690613,5
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,catholic,catholic_1,Vocation in Catholic theology.,0.3406944930553436,0.2620533376932144,0.07864115536212918,universal call to holiness,catholic,0.42659398913383484,1,universal call to holiness,0.42659398913383484,1,personal calling,0.3168114125728607,4
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,catholic,catholic_2,Catholic teaching on vocation.,0.33725214302539824,0.21404004842042923,0.12321209460496901,universal call to holiness,catholic,0.47538089752197266,1,universal call to holiness,0.47538089752197266,1,personal calling,0.2754441201686859,5
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,catholic,catholic_3,The meaning of vocation in Christian doctrine.,0.310139462351799,0.21974670141935349,0.09039276093244553,universal call to holiness,catholic,0.3648756742477417,1,universal call to holiness,0.3648756742477417,1,personal calling,0.27898791432380676,5
Human Dignity and Theological Anthropology,community,social_anthropological,high,bare,bare_1,community,0.34278284907341006,0.41689141392707824,-0.07410856485366818,social group,secular,0.4435683786869049,0,participation in the common good,0.41167446970939636,4,social group,0.4435683786869049,1
Human Dignity and Theological Anthropology,community,social_anthropological,high,ordinary,ordinary_1,The everyday meaning of community.,0.2936167180538177,0.2859236389398575,0.007693079113960222,participation in the common good,catholic,0.36180269718170166,1,participation in the common good,0.36180269718170166,1,social group,0.3189736604690552,2
Human Dignity and Theological Anthropology,community,social_anthropological,high,ordinary,ordinary_2,How people experience community.,0.3110273629426956,0.2835117608308792,0.027515602111816417,participation in the common good,catholic,0.3540055751800537,1,participation in the common good,0.3540055751800537,1,shared identity group,0.32895877957344055,3
Human Dignity and Theological Anthropology,community,social_anthropological,high,ordinary,ordinary_3,How people talk about community in ordinary life.,0.26981366872787477,0.2683636546134949,0.001450014114379894,participation in the common good,catholic,0.3123164176940918,1,participation in the common good,0.3123164176940918,1,local population,0.3085876703262329,2
Human Dignity and Theological Anthropology,community,social_anthropological,high,academic,academic_1,The concept of community.,0.336373507976532,0.31312273144721986,0.023250776529312123,communion of persons,catholic,0.371227502822876,1,communion of persons,0.371227502822876,1,collective interest,0.3497142195701599,4
Human Dignity and Theological Anthropology,community,social_anthropological,high,academic,academic_2,The meaning of community.,0.3192043125629425,0.2741616815328598,0.045042631030082714,participation in the common good,catholic,0.3616850674152374,1,participation in the common good,0.3616850674152374,1,collective interest,0.32621657848358154,3
Human Dignity and Theological Anthropology,community,social_anthropological,high,academic,academic_3,A discussion of community in human life.,0.3579508900642395,0.2652478337287903,0.09270305633544923,social nature of humanity,catholic,0.4810194969177246,1,social nature of humanity,0.4810194969177246,1,social group,0.3173612356185913,4
Human Dignity and Theological Anthropology,community,social_anthropological,high,catholic,catholic_1,Community in Catholic theology.,0.4390580773353577,0.26325135231018065,0.17580672502517702,communion of persons,catholic,0.580164909362793,1,communion of persons,0.580164909362793,1,social group,0.3117572069168091,6
Human Dignity and Theological Anthropology,community,social_anthropological,high,catholic,catholic_2,Catholic teaching on community.,0.4023007392883301,0.22497368454933167,0.17732705473899843,communion of persons,catholic,0.49263525009155273,1,communion of persons,0.49263525009155273,1,social group,0.2618415653705597,6
Human Dignity and Theological Anthropology,community,social_anthropological,high,catholic,catholic_3,The meaning of community in Christian doctrine.,0.37272173166275024,0.20988630056381224,0.162835431098938,communion of persons,catholic,0.46654245257377625,1,communion of persons,0.46654245257377625,1,shared identity group,0.24365483224391937,6
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,bare,bare_1,common good,0.49427695870399474,0.47351370453834535,0.020763254165649392,good of all and each person,catholic,0.6497232913970947,1,good of all and each person,0.6497232913970947,1,collective welfare,0.5529226064682007,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,ordinary,ordinary_1,The everyday meaning of common good.,0.3260661870241165,0.29012541472911835,0.03594077229499815,good of all and each person,catholic,0.42563289403915405,1,good of all and each person,0.42563289403915405,1,collective welfare,0.3648722767829895,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,ordinary,ordinary_2,How people experience common good.,0.41307891011238096,0.3093556821346283,0.10372322797775269,shared good rooted in justice,catholic,0.5027528405189514,1,shared good rooted in justice,0.5027528405189514,1,collective welfare,0.40570616722106934,4
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,ordinary,ordinary_3,How people talk about common good in ordinary life.,0.3670727849006653,0.2974616318941116,0.06961115300655368,good of all and each person,catholic,0.44442620873451233,1,good of all and each person,0.44442620873451233,1,collective welfare,0.38063958287239075,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,academic,academic_1,The concept of common good.,0.42210928797721864,0.3532732456922531,0.06883604228496554,good of all and each person,catholic,0.5168525576591492,1,good of all and each person,0.5168525576591492,1,collective welfare,0.4598894715309143,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,academic,academic_2,The meaning of common good.,0.3551704466342926,0.3088503211736679,0.046320125460624695,good of all and each person,catholic,0.4715505540370941,1,good of all and each person,0.4715505540370941,1,collective welfare,0.4119698405265808,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,academic,academic_3,A discussion of common good in human life.,0.42510737776756286,0.28300663232803347,0.14210074543952939,conditions for human flourishing,catholic,0.525068461894989,1,conditions for human flourishing,0.525068461894989,1,collective welfare,0.3628106117248535,5
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,catholic,catholic_1,Common good in Catholic theology.,0.3814111232757568,0.305275222659111,0.07613590061664582,good of all and each person,catholic,0.4896511733531952,1,good of all and each person,0.4896511733531952,1,collective welfare,0.3951725959777832,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,catholic,catholic_2,Catholic teaching on common good.,0.37276666760444643,0.2872853845357895,0.08548128306865693,good of all and each person,catholic,0.4443894326686859,1,good of all and each person,0.4443894326686859,1,collective welfare,0.3832225203514099,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,catholic,catholic_3,The meaning of common good in Christian doctrine.,0.3337991237640381,0.2567018210887909,0.07709730267524717,shared good rooted in justice,catholic,0.41591906547546387,1,shared good rooted in justice,0.41591906547546387,1,collective welfare,0.3455671966075897,3
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,bare,bare_1,subsidiarity,0.41422473192214965,0.37333194613456727,0.040892785787582375,decentralization,secular,0.4732019305229187,0,respect for local responsibility,0.4497354328632355,2,decentralization,0.4732019305229187,1
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,ordinary,ordinary_1,The everyday meaning of subsidiarity.,0.29962127804756167,0.2132047802209854,0.08641649782657626,human-scale social order,catholic,0.3198714256286621,1,human-scale social order,0.3198714256286621,1,decentralization,0.25730201601982117,6
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,ordinary,ordinary_2,How people experience subsidiarity.,0.36096606850624086,0.24437778294086457,0.11658828556537629,higher authority supporting lower communities,catholic,0.3976818025112152,1,higher authority supporting lower communities,0.3976818025112152,1,decentralization,0.31379181146621704,6
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,ordinary,ordinary_3,How people talk about subsidiarity in ordinary life.,0.3325108170509338,0.2282635062932968,0.10424731075763702,higher authority supporting lower communities,catholic,0.35958489775657654,1,higher authority supporting lower communities,0.35958489775657654,1,decentralization,0.2884628474712372,6
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,academic,academic_1,The concept of subsidiarity.,0.3759058594703674,0.28143371641635895,0.09447214305400847,principle of Catholic social teaching,catholic,0.410128116607666,1,principle of Catholic social teaching,0.410128116607666,1,decentralization,0.3666243851184845,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,academic,academic_2,The meaning of subsidiarity.,0.296915665268898,0.21780544519424438,0.07911022007465363,principle of Catholic social teaching,catholic,0.33711546659469604,1,principle of Catholic social teaching,0.33711546659469604,1,decentralization,0.28297027945518494,4
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,academic,academic_3,A discussion of subsidiarity in human life.,0.3511135637760162,0.20471865832805633,0.14639490544795988,human-scale social order,catholic,0.3906649351119995,1,human-scale social order,0.3906649351119995,1,decentralization,0.26474371552467346,6
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,catholic,catholic_1,Subsidiarity in Catholic theology.,0.3451197981834412,0.23227774500846862,0.11284205317497256,principle of Catholic social teaching,catholic,0.48546287417411804,1,principle of Catholic social teaching,0.48546287417411804,1,decentralization,0.28938186168670654,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,catholic,catholic_2,Catholic teaching on subsidiarity.,0.388288152217865,0.22596876621246337,0.16231938600540163,principle of Catholic social teaching,catholic,0.5967212319374084,1,principle of Catholic social teaching,0.5967212319374084,1,decentralization,0.29672127962112427,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,catholic,catholic_3,The meaning of subsidiarity in Christian doctrine.,0.3133675783872604,0.20256467461585997,0.11080290377140045,principle of Catholic social teaching,catholic,0.44726553559303284,1,principle of Catholic social teaching,0.44726553559303284,1,administrative delegation,0.24936501681804657,5
Human Dignity and Theological Anthropology,work,social_anthropological,high,bare,bare_1,work,0.250261926651001,0.368137264251709,-0.11787533760070801,employment,secular,0.5236998200416565,0,sanctification through labor,0.29444921016693115,5,employment,0.5236998200416565,1
Human Dignity and Theological Anthropology,work,social_anthropological,high,ordinary,ordinary_1,The everyday meaning of work.,0.23152183890342712,0.25717984437942504,-0.02565800547599792,sanctification through labor,catholic,0.31482693552970886,1,sanctification through labor,0.31482693552970886,1,labor market activity,0.30925023555755615,2
Human Dignity and Theological Anthropology,work,social_anthropological,high,ordinary,ordinary_2,How people experience work.,0.20622884035110473,0.26981714069843293,-0.06358830034732821,job performance,secular,0.38168516755104065,0,sanctification through labor,0.27817434072494507,4,job performance,0.38168516755104065,1
Human Dignity and Theological Anthropology,work,social_anthropological,high,ordinary,ordinary_3,How people talk about work in ordinary life.,0.17553959786891937,0.24475329220294953,-0.06921369433403016,labor market activity,secular,0.3231208324432373,0,sanctification through labor,0.2604483366012573,4,labor market activity,0.3231208324432373,1
Human Dignity and Theological Anthropology,work,social_anthropological,high,academic,academic_1,The concept of work.,0.2165539413690567,0.2326607197523117,-0.016106778383255,job performance,secular,0.275699257850647,0,sanctification through labor,0.27321821451187134,2,job performance,0.275699257850647,1
Human Dignity and Theological Anthropology,work,social_anthropological,high,academic,academic_2,The meaning of work.,0.26913779973983765,0.24732449948787688,0.021813300251960765,sanctification through labor,catholic,0.3598986864089966,1,sanctification through labor,0.3598986864089966,1,job performance,0.29222914576530457,2
