locus,concept,concept_type,ambiguity_level,query_condition,query_template_id,query,catholic_score,secular_score,catholic_alignment_score,top_descriptor,top_descriptor_group,top_descriptor_similarity,top_is_catholic,nearest_catholic_descriptor,nearest_catholic_similarity,nearest_catholic_rank,nearest_secular_descriptor,nearest_secular_similarity,nearest_secular_rank
Human Dignity and Theological Anthropology,human person,anthropological,medium,theological,theological_2,Catholic teaching on human person.,0.3521780639886856,0.18426319658756257,0.16791486740112305,unity of body and soul,catholic,0.421974241733551,1,unity of body and soul,0.421974241733551,1,member of Homo sapiens,0.23565003275871277,6
Human Dignity and Theological Anthropology,human person,anthropological,medium,theological,theological_3,The meaning of human person in Christian doctrine.,0.3556151449680328,0.20120057463645935,0.15441457033157346,bearer of intrinsic dignity,catholic,0.4076969623565674,1,bearer of intrinsic dignity,0.4076969623565674,1,member of Homo sapiens,0.25729748606681824,5
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,neutral,neutral_1,The concept of human dignity.,0.4823753535747528,0.31348241567611695,0.16889293789863585,dignity rooted in imago Dei,catholic,0.6131178736686707,1,dignity rooted in imago Dei,0.6131178736686707,1,human value claim,0.43399935960769653,5
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,neutral,neutral_2,The meaning of human dignity.,0.4677551567554474,0.2979197919368744,0.16983536481857298,dignity rooted in imago Dei,catholic,0.6008651256561279,1,dignity rooted in imago Dei,0.6008651256561279,1,human value claim,0.42139407992362976,4
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,neutral,neutral_3,A discussion of human dignity in human life.,0.4565029203891754,0.2726737320423126,0.1838291883468628,dignity rooted in imago Dei,catholic,0.554496169090271,1,dignity rooted in imago Dei,0.554496169090271,1,human value claim,0.4253154695034027,4
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,theological,theological_1,Human dignity in Catholic theology.,0.473969966173172,0.24643636047840117,0.22753360569477082,dignity rooted in imago Dei,catholic,0.6675047874450684,1,dignity rooted in imago Dei,0.6675047874450684,1,human value claim,0.36417368054389954,5
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,theological,theological_2,Catholic teaching on human dignity.,0.4604884505271912,0.23287921249866486,0.2276092380285263,dignity rooted in imago Dei,catholic,0.5604789853096008,1,dignity rooted in imago Dei,0.5604789853096008,1,human value claim,0.3510737419128418,5
Human Dignity and Theological Anthropology,human dignity,anthropological_social,medium,theological,theological_3,The meaning of human dignity in Christian doctrine.,0.4537398457527161,0.23862967491149903,0.21511017084121706,dignity rooted in imago Dei,catholic,0.6491241455078125,1,dignity rooted in imago Dei,0.6491241455078125,1,human value claim,0.35300567746162415,5
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,neutral,neutral_1,The concept of imago Dei.,0.4764807879924774,0.3795253336429596,0.0969554543495178,created in the image of God,catholic,0.6042047142982483,1,created in the image of God,0.6042047142982483,1,human self-image,0.4813806414604187,4
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,neutral,neutral_2,The meaning of imago Dei.,0.40948171019554136,0.31427944302558897,0.09520226716995239,created in the image of God,catholic,0.5340497493743896,1,created in the image of God,0.5340497493743896,1,human self-image,0.38547295331954956,4
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,neutral,neutral_3,A discussion of imago Dei in human life.,0.4720073938369751,0.3660484880208969,0.1059589058160782,divine likeness in humanity,catholic,0.5905264616012573,1,divine likeness in humanity,0.5905264616012573,1,human self-image,0.45717868208885193,4
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,theological,theological_1,Imago Dei in Catholic theology.,0.4403077960014343,0.3351235777139664,0.10518421828746793,divine likeness in humanity,catholic,0.5361339449882507,1,divine likeness in humanity,0.5361339449882507,1,ancient theological phrase,0.43746238946914673,4
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,theological,theological_2,Catholic teaching on imago Dei.,0.44801120162010194,0.30980944633483887,0.13820175528526307,divine likeness in humanity,catholic,0.5625997185707092,1,divine likeness in humanity,0.5625997185707092,1,human self-image,0.41550320386886597,4
Human Dignity and Theological Anthropology,imago Dei,anthropological_doctrinal,low,theological,theological_3,The meaning of imago Dei in Christian doctrine.,0.421001660823822,0.3247814059257507,0.09622025489807129,created in the image of God,catholic,0.5435187220573425,1,created in the image of God,0.5435187220573425,1,ancient theological phrase,0.3950844705104828,4
Human Dignity and Theological Anthropology,body,anthropological,high,neutral,neutral_1,The concept of body.,0.36509335339069365,0.39464845061302184,-0.029555097222328186,material body,secular,0.5210767388343811,0,embodied personhood,0.46443113684654236,2,material body,0.5210767388343811,1
Human Dignity and Theological Anthropology,body,anthropological,high,neutral,neutral_2,The meaning of body.,0.34938713908195496,0.35507828593254087,-0.005691146850585915,material body,secular,0.523395836353302,0,body destined for resurrection,0.4408881366252899,2,material body,0.523395836353302,1
Human Dignity and Theological Anthropology,body,anthropological,high,neutral,neutral_3,A discussion of body in human life.,0.3771352231502533,0.36442017555236816,0.01271504759788511,embodied personhood,catholic,0.4782542288303375,1,embodied personhood,0.4782542288303375,1,material body,0.4490703344345093,2
Human Dignity and Theological Anthropology,body,anthropological,high,theological,theological_1,Body in Catholic theology.,0.4129545271396637,0.3303126901388168,0.08264183700084687,body destined for resurrection,catholic,0.5262945890426636,1,body destined for resurrection,0.5262945890426636,1,material body,0.501487672328949,2
Human Dignity and Theological Anthropology,body,anthropological,high,theological,theological_2,Catholic teaching on body.,0.34959529638290404,0.2664812445640564,0.08311405181884762,body destined for resurrection,catholic,0.41139113903045654,1,body destined for resurrection,0.41139113903045654,1,material body,0.3931005597114563,2
Human Dignity and Theological Anthropology,body,anthropological,high,theological,theological_3,The meaning of body in Christian doctrine.,0.39292904138565066,0.3000046581029892,0.09292438328266145,body destined for resurrection,catholic,0.48633965849876404,1,body destined for resurrection,0.48633965849876404,1,material body,0.45415014028549194,2
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,neutral,neutral_1,The concept of soul.,0.3595818281173706,0.31183638870716096,0.047745439410209645,immortal soul,catholic,0.5619137287139893,1,immortal soul,0.5619137287139893,1,psyche,0.38860827684402466,3
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,neutral,neutral_2,The meaning of soul.,0.30106091499328613,0.2728357255458832,0.028225189447402932,immortal soul,catholic,0.5084128975868225,1,immortal soul,0.5084128975868225,1,psyche,0.3411525785923004,3
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,neutral,neutral_3,A discussion of soul in human life.,0.346013805270195,0.2787920355796814,0.06722176969051358,immortal soul,catholic,0.5162906050682068,1,immortal soul,0.5162906050682068,1,life force metaphor,0.3327733874320984,4
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,theological,theological_1,Soul in Catholic theology.,0.3466262310743332,0.2397543489933014,0.10687188208103182,immortal soul,catholic,0.5216332674026489,1,immortal soul,0.5216332674026489,1,psyche,0.3164880573749542,4
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,theological,theological_2,Catholic teaching on soul.,0.29866117238998413,0.15844543874263764,0.1402157336473465,immortal soul,catholic,0.5020460486412048,1,immortal soul,0.5020460486412048,1,psyche,0.2067716419696808,5
Human Dignity and Theological Anthropology,soul,anthropological_doctrinal,high,theological,theological_3,The meaning of soul in Christian doctrine.,0.3030441373586655,0.20436601638793944,0.09867812097072604,immortal soul,catholic,0.4809199273586273,1,immortal soul,0.4809199273586273,1,psyche,0.26796242594718933,4
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,neutral,neutral_1,The concept of rational nature.,0.3740882039070129,0.3236435532569885,0.0504446506500244,created rational dignity,catholic,0.4643765091896057,1,created rational dignity,0.4643765091896057,1,reasoning capacity,0.40031811594963074,3
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,neutral,neutral_2,The meaning of rational nature.,0.31929758191108704,0.2779089003801346,0.04138868153095243,created rational dignity,catholic,0.4119603931903839,1,created rational dignity,0.4119603931903839,1,reasoning capacity,0.3753931522369385,2
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,neutral,neutral_3,A discussion of rational nature in human life.,0.35436397790908813,0.27368237972259524,0.0806815981864929,created rational dignity,catholic,0.4118627905845642,1,created rational dignity,0.4118627905845642,1,reasoning capacity,0.3225260078907013,6
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,theological,theological_1,Rational nature in Catholic theology.,0.37790396213531496,0.29310435652732847,0.0847996056079865,spiritual intellect and will,catholic,0.4584589898586273,1,spiritual intellect and will,0.4584589898586273,1,reasoning capacity,0.38636404275894165,4
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,theological,theological_2,Catholic teaching on rational nature.,0.3543015420436859,0.27529086768627165,0.07901067435741427,spiritual intellect and will,catholic,0.4254415035247803,1,spiritual intellect and will,0.4254415035247803,1,reasoning capacity,0.35902684926986694,4
Human Dignity and Theological Anthropology,rational nature,anthropological_philosophical,medium,theological,theological_3,The meaning of rational nature in Christian doctrine.,0.32490443289279936,0.23659028112888336,0.088314151763916,spiritual intellect and will,catholic,0.39375635981559753,1,spiritual intellect and will,0.39375635981559753,1,reasoning capacity,0.31139785051345825,4
Human Dignity and Theological Anthropology,embodiment,anthropological,high,neutral,neutral_1,The concept of embodiment.,0.3997641623020172,0.3961170792579651,0.0036470830440521462,bodily expression of personhood,catholic,0.5248781442642212,1,bodily expression of personhood,0.5248781442642212,1,lived bodily experience,0.5079687833786011,2
Human Dignity and Theological Anthropology,embodiment,anthropological,high,neutral,neutral_2,The meaning of embodiment.,0.3540345847606659,0.30334569811820983,0.05068888664245608,bodily expression of personhood,catholic,0.4602510631084442,1,bodily expression of personhood,0.4602510631084442,1,lived bodily experience,0.3954063951969147,3
Human Dignity and Theological Anthropology,embodiment,anthropological,high,neutral,neutral_3,A discussion of embodiment in human life.,0.4323143780231476,0.392970997095108,0.03934338092803957,lived bodily experience,secular,0.5564286708831787,0,bodily expression of personhood,0.542670488357544,2,lived bodily experience,0.5564286708831787,1
Human Dignity and Theological Anthropology,embodiment,anthropological,high,theological,theological_1,Embodiment in Catholic theology.,0.4558033287525177,0.32083406746387483,0.1349692612886429,incarnate human existence,catholic,0.5771006941795349,1,incarnate human existence,0.5771006941795349,1,lived bodily experience,0.4382895827293396,4
Human Dignity and Theological Anthropology,embodiment,anthropological,high,theological,theological_2,Catholic teaching on embodiment.,0.4445377469062805,0.29193808138370514,0.15259966552257537,incarnate human existence,catholic,0.5064453482627869,1,incarnate human existence,0.5064453482627869,1,lived bodily experience,0.3930080831050873,6
Human Dignity and Theological Anthropology,embodiment,anthropological,high,theological,theological_3,The meaning of embodiment in Christian doctrine.,0.3993170201778412,0.26165932416915894,0.13765769600868227,incarnate human existence,catholic,0.5373020172119141,1,incarnate human existence,0.5373020172119141,1,lived bodily experience,0.341887503862381,4
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,neutral,neutral_1,The concept of creatureliness.,0.37346872091293337,0.32560684680938723,0.04786187410354614,human finitude,secular,0.5305666327476501,0,dependence on the Creator,0.4543231427669525,2,human finitude,0.5305666327476501,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,neutral,neutral_2,The meaning of creatureliness.,0.3316760092973709,0.28273396790027616,0.04894204139709474,human finitude,secular,0.437074214220047,0,dependence on the Creator,0.4311867654323578,2,human finitude,0.437074214220047,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,neutral,neutral_3,A discussion of creatureliness in human life.,0.33884987235069275,0.30867665112018583,0.03017322123050692,human finitude,secular,0.5252624154090881,0,participation in creation,0.4052697420120239,2,human finitude,0.5252624154090881,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,theological,theological_1,Creatureliness in Catholic theology.,0.35032623410224917,0.2793566703796387,0.07096956372261048,human finitude,secular,0.5138983130455017,0,participation in creation,0.40652260184288025,2,human finitude,0.5138983130455017,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,theological,theological_2,Catholic teaching on creatureliness.,0.37930294275283816,0.2629053682088852,0.11639757454395294,human finitude,secular,0.4829995930194855,0,dependence on the Creator,0.45251956582069397,2,human finitude,0.4829995930194855,1
Human Dignity and Theological Anthropology,creatureliness,anthropological_doctrinal,low,theological,theological_3,The meaning of creatureliness in Christian doctrine.,0.3370210587978363,0.24938134253025054,0.08763971626758574,dependence on the Creator,catholic,0.421610951423645,1,dependence on the Creator,0.421610951423645,1,human finitude,0.4108009338378906,2
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,neutral,neutral_1,The concept of creation.,0.4215845286846161,0.3038856863975525,0.11769884228706362,divine creative act,catholic,0.5995054244995117,1,divine creative act,0.5995054244995117,1,creative production,0.4454171061515808,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,neutral,neutral_2,The meaning of creation.,0.40429024696350097,0.267890502512455,0.13639974445104597,divine creative act,catholic,0.541637659072876,1,divine creative act,0.541637659072876,1,creative production,0.4114200174808502,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,neutral,neutral_3,A discussion of creation in human life.,0.3744740903377533,0.2561448127031326,0.1183292776346207,divine creative act,catholic,0.46062472462654114,1,divine creative act,0.46062472462654114,1,creative production,0.34285682439804077,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,theological,theological_1,Creation in Catholic theology.,0.4092699527740479,0.2296921893954277,0.17957776337862016,divine creative act,catholic,0.554452657699585,1,divine creative act,0.554452657699585,1,creative production,0.3496076762676239,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,theological,theological_2,Catholic teaching on creation.,0.3518809825181961,0.18988930732011794,0.16199167519807817,world created by God,catholic,0.44470471143722534,1,world created by God,0.44470471143722534,1,cosmic origin,0.29815325140953064,4
Human Dignity and Theological Anthropology,creation,doctrinal_cosmological,high,theological,theological_3,The meaning of creation in Christian doctrine.,0.39904485940933226,0.2223277673125267,0.17671709209680556,divine creative act,catholic,0.5346522927284241,1,divine creative act,0.5346522927284241,1,creative production,0.3375362157821655,4
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,neutral,neutral_1,The concept of personhood.,0.3233558714389801,0.29920240938663484,0.024153462052345254,individual identity,secular,0.41680392622947693,0,unity of body and soul,0.35926496982574463,2,individual identity,0.41680392622947693,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,neutral,neutral_2,The meaning of personhood.,0.29798599481582644,0.27032790184020994,0.0276580929756165,individual identity,secular,0.38841718435287476,0,unity of body and soul,0.32354310154914856,2,individual identity,0.38841718435287476,1
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,neutral,neutral_3,A discussion of personhood in human life.,0.3021822929382324,0.23917682766914367,0.06300546526908873,unity of body and soul,catholic,0.35494479537010193,1,unity of body and soul,0.35494479537010193,1,psychological continuity,0.32239678502082825,3
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,theological,theological_1,Personhood in Catholic theology.,0.366018545627594,0.22362505793571472,0.1423934876918793,unity of body and soul,catholic,0.4335925877094269,1,unity of body and soul,0.4335925877094269,1,individual identity,0.30812713503837585,5
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,theological,theological_2,Catholic teaching on personhood.,0.33205863237380984,0.17765696495771408,0.15440166741609576,unity of body and soul,catholic,0.42005103826522827,1,unity of body and soul,0.42005103826522827,1,individual identity,0.2562122642993927,5
Human Dignity and Theological Anthropology,personhood,anthropological_philosophical,high,theological,theological_3,The meaning of personhood in Christian doctrine.,0.34052433371543883,0.20044242441654206,0.14008190929889677,image of God,catholic,0.40678688883781433,1,image of God,0.40678688883781433,1,individual identity,0.30216899514198303,5
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,neutral,neutral_1,The concept of conscience.,0.33746400475502014,0.31441816985607146,0.02304583489894868,inner sanctuary of moral judgment,catholic,0.4816284775733948,1,inner sanctuary of moral judgment,0.4816284775733948,1,moral intuition,0.42978981137275696,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,neutral,neutral_2,The meaning of conscience.,0.2656259059906006,0.24350577890872954,0.022120127081871055,inner sanctuary of moral judgment,catholic,0.3876516819000244,1,inner sanctuary of moral judgment,0.3876516819000244,1,moral intuition,0.32157665491104126,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,neutral,neutral_3,A discussion of conscience in human life.,0.32939929962158204,0.26193946301937104,0.067459836602211,inner sanctuary of moral judgment,catholic,0.4429291784763336,1,inner sanctuary of moral judgment,0.4429291784763336,1,moral intuition,0.36017027497291565,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,theological,theological_1,Conscience in Catholic theology.,0.30751653015613556,0.23885697424411773,0.06865955591201783,inner sanctuary of moral judgment,catholic,0.4124801456928253,1,inner sanctuary of moral judgment,0.4124801456928253,1,moral intuition,0.3520241975784302,2
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,theological,theological_2,Catholic teaching on conscience.,0.27180653512477876,0.19893929362297058,0.07286724150180818,inner sanctuary of moral judgment,catholic,0.3449614644050598,1,inner sanctuary of moral judgment,0.3449614644050598,1,moral intuition,0.2989974021911621,3
Human Dignity and Theological Anthropology,conscience,moral_anthropological,high,theological,theological_3,The meaning of conscience in Christian doctrine.,0.27760970294475557,0.21042896062135696,0.0671807423233986,inner sanctuary of moral judgment,catholic,0.36453160643577576,1,inner sanctuary of moral judgment,0.36453160643577576,1,moral intuition,0.30011889338493347,3
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,neutral,neutral_1,The concept of free will.,0.2905318528413773,0.3234323084354401,-0.032900455594062794,philosophical determinism problem,secular,0.4175971746444702,0,capacity for responsible choice,0.36071547865867615,2,philosophical determinism problem,0.4175971746444702,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,neutral,neutral_2,The meaning of free will.,0.27933443784713746,0.2729728490114212,0.0063615888357162476,freedom ordered to the good,catholic,0.3600466847419739,1,freedom ordered to the good,0.3600466847419739,1,philosophical determinism problem,0.34955841302871704,2
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,neutral,neutral_3,A discussion of free will in human life.,0.3249440401792526,0.3202379643917084,0.004706075787544228,philosophical determinism problem,secular,0.4380774199962616,0,human participation in love,0.3604627251625061,2,philosophical determinism problem,0.4380774199962616,1
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,theological,theological_1,Free will in Catholic theology.,0.2937025874853134,0.27823853492736816,0.015464052557945251,moral agency before God,catholic,0.3514001965522766,1,moral agency before God,0.3514001965522766,1,philosophical determinism problem,0.32985126972198486,3
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,theological,theological_2,Catholic teaching on free will.,0.26097812652587893,0.2211247593164444,0.039853367209434526,capacity for responsible choice,catholic,0.3129004240036011,1,capacity for responsible choice,0.3129004240036011,1,philosophical determinism problem,0.27682775259017944,4
Human Dignity and Theological Anthropology,free will,anthropological_moral,high,theological,theological_3,The meaning of free will in Christian doctrine.,0.2626479208469391,0.22502951323986053,0.037618407607078574,moral agency before God,catholic,0.32111847400665283,1,moral agency before God,0.32111847400665283,1,philosophical determinism problem,0.30947333574295044,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,neutral,neutral_1,The concept of vocation.,0.3593993842601776,0.32086694836616514,0.03853243589401245,universal call to holiness,catholic,0.41304901242256165,1,universal call to holiness,0.41304901242256165,1,occupational choice,0.36646750569343567,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,neutral,neutral_2,The meaning of vocation.,0.295173254609108,0.2522521138191223,0.04292114078998566,call from God,catholic,0.3527151346206665,1,call from God,0.3527151346206665,1,occupational choice,0.30080458521842957,3
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,neutral,neutral_3,A discussion of vocation in human life.,0.351204115152359,0.3007495880126953,0.050454527139663696,universal call to holiness,catholic,0.40475791692733765,1,universal call to holiness,0.40475791692733765,1,personal calling,0.3321463465690613,5
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,theological,theological_1,Vocation in Catholic theology.,0.3406944930553436,0.2620533376932144,0.07864115536212918,universal call to holiness,catholic,0.42659398913383484,1,universal call to holiness,0.42659398913383484,1,personal calling,0.3168114125728607,4
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,theological,theological_2,Catholic teaching on vocation.,0.33725214302539824,0.21404004842042923,0.12321209460496901,universal call to holiness,catholic,0.47538089752197266,1,universal call to holiness,0.47538089752197266,1,personal calling,0.2754441201686859,5
Human Dignity and Theological Anthropology,vocation,anthropological_spiritual,medium,theological,theological_3,The meaning of vocation in Christian doctrine.,0.310139462351799,0.21974670141935349,0.09039276093244553,universal call to holiness,catholic,0.3648756742477417,1,universal call to holiness,0.3648756742477417,1,personal calling,0.27898791432380676,5
Human Dignity and Theological Anthropology,community,social_anthropological,high,neutral,neutral_1,The concept of community.,0.336373507976532,0.31312273144721986,0.023250776529312123,communion of persons,catholic,0.371227502822876,1,communion of persons,0.371227502822876,1,collective interest,0.3497142195701599,4
Human Dignity and Theological Anthropology,community,social_anthropological,high,neutral,neutral_2,The meaning of community.,0.3192043125629425,0.2741616815328598,0.045042631030082714,participation in the common good,catholic,0.3616850674152374,1,participation in the common good,0.3616850674152374,1,collective interest,0.32621657848358154,3
Human Dignity and Theological Anthropology,community,social_anthropological,high,neutral,neutral_3,A discussion of community in human life.,0.3579508900642395,0.2652478337287903,0.09270305633544923,social nature of humanity,catholic,0.4810194969177246,1,social nature of humanity,0.4810194969177246,1,social group,0.3173612356185913,4
Human Dignity and Theological Anthropology,community,social_anthropological,high,theological,theological_1,Community in Catholic theology.,0.4390580773353577,0.26325135231018065,0.17580672502517702,communion of persons,catholic,0.580164909362793,1,communion of persons,0.580164909362793,1,social group,0.3117572069168091,6
Human Dignity and Theological Anthropology,community,social_anthropological,high,theological,theological_2,Catholic teaching on community.,0.4023007392883301,0.22497368454933167,0.17732705473899843,communion of persons,catholic,0.49263525009155273,1,communion of persons,0.49263525009155273,1,social group,0.2618415653705597,6
Human Dignity and Theological Anthropology,community,social_anthropological,high,theological,theological_3,The meaning of community in Christian doctrine.,0.37272173166275024,0.20988630056381224,0.162835431098938,communion of persons,catholic,0.46654245257377625,1,communion of persons,0.46654245257377625,1,shared identity group,0.24365483224391937,6
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,neutral,neutral_1,The concept of common good.,0.42210928797721864,0.3532732456922531,0.06883604228496554,good of all and each person,catholic,0.5168525576591492,1,good of all and each person,0.5168525576591492,1,collective welfare,0.4598894715309143,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,neutral,neutral_2,The meaning of common good.,0.3551704466342926,0.3088503211736679,0.046320125460624695,good of all and each person,catholic,0.4715505540370941,1,good of all and each person,0.4715505540370941,1,collective welfare,0.4119698405265808,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,neutral,neutral_3,A discussion of common good in human life.,0.42510737776756286,0.28300663232803347,0.14210074543952939,conditions for human flourishing,catholic,0.525068461894989,1,conditions for human flourishing,0.525068461894989,1,collective welfare,0.3628106117248535,5
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,theological,theological_1,Common good in Catholic theology.,0.3814111232757568,0.305275222659111,0.07613590061664582,good of all and each person,catholic,0.4896511733531952,1,good of all and each person,0.4896511733531952,1,collective welfare,0.3951725959777832,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,theological,theological_2,Catholic teaching on common good.,0.37276666760444643,0.2872853845357895,0.08548128306865693,good of all and each person,catholic,0.4443894326686859,1,good of all and each person,0.4443894326686859,1,collective welfare,0.3832225203514099,3
Human Dignity and Theological Anthropology,common good,social_doctrine,medium,theological,theological_3,The meaning of common good in Christian doctrine.,0.3337991237640381,0.2567018210887909,0.07709730267524717,shared good rooted in justice,catholic,0.41591906547546387,1,shared good rooted in justice,0.41591906547546387,1,collective welfare,0.3455671966075897,3
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,neutral,neutral_1,The concept of subsidiarity.,0.3759058594703674,0.28143371641635895,0.09447214305400847,principle of Catholic social teaching,catholic,0.410128116607666,1,principle of Catholic social teaching,0.410128116607666,1,decentralization,0.3666243851184845,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,neutral,neutral_2,The meaning of subsidiarity.,0.296915665268898,0.21780544519424438,0.07911022007465363,principle of Catholic social teaching,catholic,0.33711546659469604,1,principle of Catholic social teaching,0.33711546659469604,1,decentralization,0.28297027945518494,4
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,neutral,neutral_3,A discussion of subsidiarity in human life.,0.3511135637760162,0.20471865832805633,0.14639490544795988,human-scale social order,catholic,0.3906649351119995,1,human-scale social order,0.3906649351119995,1,decentralization,0.26474371552467346,6
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,theological,theological_1,Subsidiarity in Catholic theology.,0.3451197981834412,0.23227774500846862,0.11284205317497256,principle of Catholic social teaching,catholic,0.48546287417411804,1,principle of Catholic social teaching,0.48546287417411804,1,decentralization,0.28938186168670654,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,theological,theological_2,Catholic teaching on subsidiarity.,0.388288152217865,0.22596876621246337,0.16231938600540163,principle of Catholic social teaching,catholic,0.5967212319374084,1,principle of Catholic social teaching,0.5967212319374084,1,decentralization,0.29672127962112427,5
Human Dignity and Theological Anthropology,subsidiarity,social_doctrine,low,theological,theological_3,The meaning of subsidiarity in Christian doctrine.,0.3133675783872604,0.20256467461585997,0.11080290377140045,principle of Catholic social teaching,catholic,0.44726553559303284,1,principle of Catholic social teaching,0.44726553559303284,1,administrative delegation,0.24936501681804657,5
Human Dignity and Theological Anthropology,work,social_anthropological,high,neutral,neutral_1,The concept of work.,0.2165539413690567,0.2326607197523117,-0.016106778383255,job performance,secular,0.275699257850647,0,sanctification through labor,0.27321821451187134,2,job performance,0.275699257850647,1
Human Dignity and Theological Anthropology,work,social_anthropological,high,neutral,neutral_2,The meaning of work.,0.26913779973983765,0.24732449948787688,0.021813300251960765,sanctification through labor,catholic,0.3598986864089966,1,sanctification through labor,0.3598986864089966,1,job performance,0.29222914576530457,2
Human Dignity and Theological Anthropology,work,social_anthropological,high,neutral,neutral_3,A discussion of work in human life.,0.30207012593746185,0.26391942203044894,0.03815070390701292,sanctification through labor,catholic,0.3791620433330536,1,sanctification through labor,0.3791620433330536,1,labor market activity,0.3296774625778198,3
Human Dignity and Theological Anthropology,work,social_anthropological,high,theological,theological_1,Work in Catholic theology.,0.3403171867132187,0.16187545359134675,0.17844173312187195,sanctification through labor,catholic,0.41936394572257996,1,sanctification through labor,0.41936394572257996,1,employment,0.19782444834709167,6
Human Dignity and Theological Anthropology,work,social_anthropological,high,theological,theological_2,Catholic teaching on work.,0.3306880295276642,0.2018093943595886,0.12887863516807557,sanctification through labor,catholic,0.4585508108139038,1,sanctification through labor,0.4585508108139038,1,labor market activity,0.24542224407196045,5
Human Dignity and Theological Anthropology,work,social_anthropological,high,theological,theological_3,The meaning of work in Christian doctrine.,0.33614835441112517,0.18754435181617737,0.1486040025949478,sanctification through labor,catholic,0.4840962886810303,1,sanctification through labor,0.4840962886810303,1,employment,0.20470000803470612,6
Human Dignity and Theological Anthropology,poverty,social_moral,high,neutral,neutral_1,The concept of poverty.,0.23198885917663575,0.3798384487628937,-0.14784958958625793,economic deprivation,secular,0.507114052772522,0,preferential concern for the poor,0.4302259683609009,2,economic deprivation,0.507114052772522,1
Human Dignity and Theological Anthropology,poverty,social_moral,high,neutral,neutral_2,The meaning of poverty.,0.2225346088409424,0.3425435543060303,-0.12000894546508789,economic deprivation,secular,0.48360708355903625,0,preferential concern for the poor,0.3965861201286316,2,economic deprivation,0.48360708355903625,1
